date,RV_BTC,btc_close,btc_volume,btc_trade_count,hash_rate,difficulty,avg_conf_time,tx_per_block,avg_block_size,fear_greed,sp500_close,sp500_volume,vix_close,RV_lag1,RV_lag2,RV_lag3,RV_ma7,RV_ma30
2021-02-21,2.9037376336290404,55841.19,80948.205314,2642846.0,157667240.0893604,21724134900047.0,135.85768055415616,2195.0342465753424,1.321612397260274,91.0,3906.7099609375,4845320000.0,22.049999237060547,3.3266221132141887,2.495136779268108,3.0407726621088695,3.382629867893663,5.019921424987321
2021-02-22,7.038229522364552,57408.57,58166.708511,1950533.0,152267677.07260144,21724134900047.0,128.23555109267662,1926.5602836879432,1.4457590921985817,91.0,3906.7099609375,4845320000.0,22.049999237060547,4.0926809905355,3.3266221132141887,2.495136779268108,3.605287664609366,4.8939656933069475
2021-02-23,13.056227070453499,54087.67,134019.434944,3313083.0,143628376.2457872,21724134900047.0,137.61951230327827,2145.736842105264,1.3349589999999991,94.0,3876.5,5917100000.0,23.450000762939453,2.9037376336290404,4.0926809905355,3.3266221132141887,3.448004295824259,4.72411006540356
2021-02-24,6.098298275369276,48891.0,169375.025051,3825196.0,137148900.6256765,21724134900047.0,97.55283141886548,2266.803149606299,1.298336511811023,94.0,3881.3701171875,6296610000.0,23.110000610351562,7.038229522364552,2.9037376336290404,4.0926809905355,3.8934964782710466,4.803021646493538
2021-02-25,6.121219092186367,49676.2,91881.209252,2194532.0,171706103.93293357,21724134900047.0,310.2946319064511,2252.1509433962265,1.3099372327044028,76.0,3925.429931640625,6012790000.0,21.34000015258789,13.056227070453499,7.038229522364552,2.9037376336290404,5.136200967367679,5.119690029476667
2021-02-26,7.025787454456184,47073.73,83310.673121,2305679.0,168466366.12287825,21724134900047.0,426.5818561532077,2090.48717948718,1.3010018846153848,79.0,3829.340087890625,6547470000.0,28.889999389648438,6.098298275369276,13.056227070453499,7.038229522364552,5.572990340690595,5.139585832492524
2021-02-27,4.562770529386447,46276.87,109423.200663,2371766.0,150107851.8658979,21724134900047.0,180.7360744847001,2204.431654676259,1.2936843309352513,55.0,3811.14990234375,6526070000.0,27.950000762939453,6.121219092186367,6.098298275369276,13.056227070453499,6.091002099678917,5.146926057218729
2021-02-28,5.424944287956877,46106.43,66060.834292,1757720.0,169546278.72623003,21724134900047.0,1213.009251995286,2043.2101910828023,1.2918701656050957,56.0,3811.14990234375,6526070000.0,27.950000762939453,7.025787454456184,6.121219092186367,6.098298275369276,6.619454291284917,5.127309057809712
2021-03-01,4.47613901496254,45135.66,83055.369042,1838345.0,141468551.03908366,21724134900047.0,452.8094858863674,1941.3435114503816,1.3644879694656489,55.0,3811.14990234375,6526070000.0,27.950000762939453,4.562770529386447,7.025787454456184,6.121219092186367,6.686609939692196,5.1378353869728235
2021-03-02,3.7484618734417885,49587.03,85086.111648,2147223.0,140388638.43573186,21724134900047.0,103.83090385112487,2157.576923076923,1.3479327307692308,38.0,3901.820068359375,5114820000.0,23.350000381469727,5.424944287956877,4.562770529386447,7.025787454456184,7.0467823188818866,4.861036284732609
2021-03-03,4.5774561793677995,48440.65,64221.06214,1855583.0,154427502.27930507,21724134900047.0,126.61284514190768,2364.6853146853146,1.3094418531468526,78.0,3870.2900390625,5536010000.0,24.100000381469727,4.47613901496254,5.424944287956877,4.562770529386447,6.680769389253028,4.871760443903859
2021-03-04,5.640012262567628,50349.37,81035.913705,2242131.0,164146715.7094711,21724134900047.0,540.4755567545668,2193.434210526316,1.301007401315789,78.0,3819.719970703125,6173660000.0,26.670000076293945,3.7484618734417885,4.47613901496254,5.424944287956877,5.351088646822782,4.855806012500515
2021-03-05,4.969056119686721,48374.09,82649.716829,2291936.0,138228813.22902828,21724134900047.0,138.25927534004285,2262.7421875,1.2875538515624998,84.0,3768.469970703125,7195400000.0,28.56999969482422,4.5774561793677995,3.7484618734417885,4.47613901496254,5.133825490251143,4.846666647134722
2021-03-06,2.731279945302995,48751.71,78192.496372,2054216.0,160906977.89941573,21724134900047.0,168.69354615367322,2132.751677852349,1.323912208053692,77.0,3841.93994140625,6851070000.0,24.65999984741211,5.640012262567628,4.5774561793677995,3.7484618734417885,5.0650816574484665,4.909482106918562
2021-03-07,3.091475343161548,48882.2,44399.234242,1476474.0,162254330.9888254,21473685655440.383,1246.1039569170512,1894.493421052632,1.352091625,77.0,3841.93994140625,6851070000.0,24.65999984741211,4.969056119686721,5.640012262567628,4.5774561793677995,4.771262895338543,4.954314737238738
2021-03-08,3.8627850830884403,50971.75,55235.028032,1758101.0,155665151.9066483,21448277761060.0,724.002008384967,1785.8835616438355,1.3697756849315073,76.0,3841.93994140625,6851070000.0,24.65999984741211,2.731279945302995,4.969056119686721,5.640012262567628,4.509621383326622,4.904418151379195
2021-03-09,4.406657860359227,52375.17,66987.359664,1999401.0,165260948.9419896,21448277761060.0,958.1109465520548,1883.5806451612905,1.4102301354838704,81.0,3821.35009765625,5871710000.0,25.469999313354492,3.091475343161548,2.731279945302995,4.969056119686721,4.176268676927289,4.888624146305843
2021-03-10,4.525553846182543,54884.5,71656.737076,2194398.0,149267953.88308737,21448277761060.0,70.87111429880673,2140.5857142857144,1.31116065,81.0,3875.43994140625,5513560000.0,24.030000686645508,3.8627850830884403,3.091475343161548,2.731279945302995,4.08864668665956,4.8877760352541495
2021-03-11,4.132749529697507,55851.59,84749.238943,2647284.0,158863750.91842875,21448277761060.0,119.02313430471848,2313.3422818791946,1.299936744966443,68.0,3898.81005859375,5847380000.0,22.559999465942383,4.406657860359227,3.8627850830884403,3.091475343161548,4.182674684790622,4.888679118363849
2021-03-12,3.0325942503461967,57773.16,81914.812859,2509970.0,140738356.51833954,21448277761060.0,57.474822624213466,2206.401515151515,1.2848289015151508,73.0,3939.340087890625,5312880000.0,21.90999984741211,4.525553846182543,4.406657860359227,3.8627850830884403,4.175260065764157,4.693509898433935
2021-03-13,4.105407902069022,57221.72,73405.406047,2489931.0,159929950.58902222,21448277761060.0,129.18207214913298,2138.293333333333,1.314888066666667,70.0,3943.340087890625,4476280000.0,20.690000534057617,4.132749529697507,4.525553846182543,4.406657860359227,3.9599368182112826,4.624463462977667
2021-03-14,2.9980402897979492,61188.39,83245.091346,2559002.0,152466552.89486787,21448277761060.0,108.02540678867412,1937.5664335664333,1.407024188811188,74.0,3943.340087890625,4476280000.0,20.690000534057617,3.0325942503461967,4.132749529697507,4.525553846182543,3.6832994083054937,4.597953144166038
2021-03-15,5.03574288960731,58968.31,52601.05275,1829769.0,167393348.28317663,21448277761060.0,298.16794209359284,1962.1019108280252,1.3161392038216555,78.0,3943.340087890625,4476280000.0,20.690000534057617,4.105407902069022,3.0325942503461967,4.132749529697507,3.8796034021292116,4.58335665283799
2021-03-16,4.354126767382532,55605.2,102771.427298,2683815.0,157797551.24783528,21448277761060.0,123.5906197345175,1974.533783783784,1.3563101891891882,76.0,3968.93994140625,4900100000.0,20.030000686645508,2.9980402897979492,4.105407902069022,3.0325942503461967,3.8662555373629837,4.543332447720843
2021-03-17,5.066099429721254,56900.75,77986.694355,2241208.0,158863750.91842875,21448277761060.0,129.57117904284047,2144.248322147651,1.3241554765100665,71.0,3962.7099609375,4613080000.0,19.790000915527344,5.03574288960731,2.9980402897979492,4.105407902069022,4.03382093829425,4.6267213302569
2021-03-18,4.230832309631918,58912.97,70421.620841,2204296.0,145003155.2007135,21448277761060.0,173.93106102680372,2177.345588235294,1.2929001544117644,71.0,3974.1201171875,4561660000.0,19.229999542236328,4.354126767382532,5.03574288960731,2.9980402897979492,4.026316496440437,4.638368181998826
2021-03-19,2.967146014060125,57648.16,66580.406675,2040947.0,162062349.9302092,21448277761060.0,116.84552393675612,2182.3552631578946,1.2618810921052628,72.0,3915.4599609375,5118590000.0,21.579999923706055,5.066099429721254,4.354126767382532,5.03574288960731,4.103537294088825,4.676578688148299
2021-03-20,2.3837163120484997,58030.01,52392.652961,1885830.0,158357615.36380938,21524403218194.305,111.48105632398034,2136.3513513513512,1.3230333175675677,71.0,3913.10009765625,7757420000.0,20.950000762939453,4.230832309631918,5.066099429721254,4.354126767382532,4.117549119793741,4.672363243576795
2021-03-21,3.5156532406789913,58102.28,44476.941776,1724131.0,167389189.0439892,21865558044611.0,152.37678546875165,1863.2987012987007,1.3352810064935066,75.0,3913.10009765625,7757420000.0,20.950000762939453,2.967146014060125,4.230832309631918,5.066099429721254,4.108199371752873,4.66990902197517
2021-03-22,3.845556674687986,57351.56,48564.470274,1773546.0,169563074.61598912,21865558044611.0,238.744400275154,1506.0,1.4553190641025635,73.0,3913.10009765625,7757420000.0,20.950000762939453,2.3837163120484997,2.967146014060125,4.230832309631918,3.86224343032137,4.666195006401183
2021-03-23,3.882283783268539,54083.25,62581.626169,1927345.0,164128360.68598944,21865558044611.0,150.17385023952343,1969.6026490066224,1.3574443841059602,70.0,3940.590087890625,4316260000.0,18.8799991607666,3.5156532406789913,2.3837163120484997,2.967146014060125,3.93618813759009,4.672496043983342
2021-03-24,4.6619986354938545,54340.89,59789.365427,1740349.0,174997788.54598877,21865558044611.0,397.65131719684274,1951.7639751552797,1.3523681428571432,66.0,3910.52001953125,4669010000.0,20.299999237060547,3.845556674687986,3.5156532406789913,2.3837163120484997,3.766161535458758,4.664258566788425
2021-03-25,4.640114342182993,52303.65,83537.465021,2401988.0,165215303.47198936,21865558044611.0,1128.7731383233704,2007.190789473684,1.3536179868421052,65.0,3889.139892578125,4783020000.0,21.200000762939453,3.882283783268539,3.845556674687986,3.5156532406789913,3.698755394871044,4.696876771776409
2021-03-26,3.966084138271795,51293.78,87400.534538,2099425.0,167389189.0439892,21865558044611.0,153.0320289261103,2068.584415584416,1.3164960000000003,60.0,3909.52001953125,4948340000.0,19.809999465942383,4.6619986354938545,3.882283783268539,3.845556674687986,3.6410267099814164,4.617669075547385
2021-03-27,3.0994865626935484,55025.59,63813.774692,1773150.0,147824218.8959905,21865558044611.0,58.68513756184043,2158.8970588235293,1.318635669117647,54.0,3974.5400390625,5483160000.0,18.860000610351562,4.640114342182993,4.6619986354938545,3.882283783268539,3.699495571774427,4.337131984605035
2021-03-28,2.608023060691644,55817.14,50105.475055,1528776.0,172823902.97398886,21865558044611.0,122.2807172512362,1812.9496855345917,1.298147333333333,65.0,3974.5400390625,5483160000.0,18.860000610351562,3.966084138271795,4.640114342182993,4.6619986354938545,3.8422010180903796,4.266058180035119
2021-03-29,3.265824443504421,55777.63,39050.387511,1551283.0,172823902.97398886,21865558044611.0,542.9820319514832,1563.553459119497,1.3152392515723268,74.0,3974.5400390625,5483160000.0,18.860000610351562,3.0994865626935484,3.966084138271795,4.640114342182993,3.9444539110396724,4.165333762385358
2021-03-30,2.3650623442708527,57635.47,67857.937398,1983437.0,164128360.68598944,21865558044611.0,1667.7024807132475,2008.64238410596,1.2829920132450328,72.0,3971.090087890625,4628180000.0,20.739999771118164,2.608023060691644,3.0994865626935484,3.966084138271795,3.8147924567557654,4.018074949259874
2021-03-31,3.8990336770064906,58746.57,55122.443122,1612744.0,158693646.7559898,21865558044611.0,107.74370083368493,2199.246575342466,1.31233240410959,72.0,3958.550048828125,4121510000.0,19.610000610351562,3.265824443504421,2.608023060691644,3.0994865626935484,3.7319735665866847,3.9748434130638066
2021-04-01,1.5052897802141916,58740.55,60975.542666,1928224.0,170650017.401989,21865558044611.0,94.4821144275428,2119.420382165605,1.3453399490445856,76.0,3972.889892578125,4578050000.0,19.399999618530273,2.3650623442708527,3.265824443504421,2.608023060691644,3.5152276467298726,3.8728473482742722
2021-04-02,1.8531158785871022,58720.44,47415.61722,1594431.0,157606703.96998987,21865558044611.0,121.31724961721947,2151.303448275862,1.336590924137931,74.0,4019.8701171875,4162130000.0,17.329999923706055,3.8990336770064906,2.3650623442708527,3.265824443504421,3.4062326526602495,3.8536105036757373
2021-04-03,2.3759640845914602,58950.01,47382.418781,1666356.0,160517766.38346806,23064760716651.37,101.03133327213617,2184.2,1.314276628571429,74.0,4019.8701171875,4162130000.0,17.329999923706055,1.5052897802141916,3.8990336770064906,2.3650623442708527,2.958400572378992,3.7788381005681506
2021-04-04,2.0174246282830994,57051.94,47409.852113,1606805.0,150672055.73110902,23137439666472.0,209.50502200722,2150.5114503816794,1.3121621603053435,73.0,4019.8701171875,4162130000.0,17.329999923706055,1.8531158785871022,1.5052897802141916,3.8990336770064906,2.6565479638526073,3.688026757208794
2021-04-05,2.42914081437653,58202.01,41314.081973,1499113.0,167924581.1965032,23137439666472.0,2372.590292590168,1684.9794520547946,1.3700521849315066,74.0,4019.8701171875,4162130000.0,17.329999923706055,2.3759640845914602,1.8531158785871022,1.5052897802141916,2.553187609838023,3.579225151276255
2021-04-06,1.829780541297368,59129.99,54258.01579,2035877.0,179426264.84009933,23137439666472.0,664.7356575944076,1852.8589743589744,1.4087214102564114,71.0,4077.909912109375,4005030000.0,17.90999984741211,2.0174246282830994,2.3759640845914602,1.8531158785871022,2.468816405208231,3.480837434896134
2021-04-07,2.7707904186894625,57991.15,54201.000727,1960513.0,165624244.467784,23137439666472.0,92.85413091896751,2149.7569444444443,1.343027368055556,75.0,4073.93994140625,4081270000.0,18.1200008392334,2.42914081437653,2.0174246282830994,2.3759640845914602,2.3492901724756754,3.4707661305319193
2021-04-08,2.448710829325073,55953.45,71228.405659,2206433.0,180576433.2044589,23137439666472.0,116.6491164152207,2046.6178343949043,1.304126649681529,72.0,4079.949951171875,4120810000.0,17.15999984741211,1.829780541297368,2.42914081437653,2.0174246282830994,2.272821343479463,3.4287096371364467
2021-04-09,1.8366080908791313,58077.52,44283.147019,1661080.0,154122560.82418784,23137439666472.0,175.6040496007634,2078.6119402985078,1.3142138507462682,73.0,4097.169921875,3907100000.0,16.950000762939453,2.7707904186894625,1.829780541297368,2.42914081437653,2.111643735148459,3.392309814989814
2021-04-10,4.2569912138102435,58142.54,40831.884911,1615962.0,174825591.38266087,23137439666472.0,117.39889350457246,2136.315789473684,1.3286036842105262,70.0,4128.7998046875,3640390000.0,16.690000534057617,2.448710829325073,2.7707904186894625,1.829780541297368,2.2464181707357276,3.3270449139553415
2021-04-11,1.9612011756329817,59769.13,69906.424117,2470398.0,180576433.2044589,23137439666472.0,201.23254768721048,1905.006369426752,1.3513014267515928,70.0,4128.7998046875,3640390000.0,16.690000534057617,1.8366080908791313,2.448710829325073,2.7707904186894625,2.244059915348875,3.2374133887785614
2021-04-12,2.42033118901897,60002.43,41156.715391,1746102.0,166774412.8321436,23137439666472.0,1382.1283474941777,1747.9241379310345,1.3770414137931035,76.0,4128.7998046875,3640390000.0,16.690000534057617,4.2569912138102435,1.8366080908791313,2.448710829325073,2.512778076665844,3.2415547782489855
2021-04-13,3.45487417079673,59860.0,56375.037117,1806298.0,165624244.467784,23137439666472.0,769.20881310881,2023.3958333333333,1.345640743055556,74.0,4127.990234375,3588900000.0,16.90999984741211,1.9612011756329817,4.2569912138102435,1.8366080908791313,2.504746154858684,3.205841675758545
2021-04-14,3.461677700317425,63575.0,82848.688746,2703735.0,163323907.73906472,23137439666472.0,104.26589744202737,2184.598591549296,1.337717894366197,74.0,4141.58984375,3734720000.0,16.649999618530273,2.42033118901897,1.9612011756329817,4.2569912138102435,2.503487636950461,3.149672451990211
2021-04-15,1.7668760755146347,62959.53,82616.343993,2645625.0,155272729.1885475,23137439666472.0,84.60120820072552,2203.659259259259,1.2884584814814817,75.0,4124.66015625,3985350000.0,16.989999771118164,3.45487417079673,2.42033118901897,1.9612011756329817,2.735643869736084,3.164900248023503
2021-04-16,3.149893412968331,63159.98,51649.70034,1938028.0,198514005.7096344,23217560568175.21,230.9889503972147,2089.767441860465,1.3172522732558145,79.0,4170.419921875,4033420000.0,16.56999969482422,3.461677700317425,3.45487417079673,2.42033118901897,2.8343420528257934,3.112431408380507
2021-04-17,2.874417870883285,61334.8,91764.139884,2639940.0,120743465.5644424,23581981443664.0,32.99354435474078,2133.0485436893205,1.3172985533980583,78.0,4185.47021484375,4163820000.0,16.25,1.7668760755146347,3.461677700317425,3.45487417079673,2.736937087995731,3.0261897186515774
2021-04-18,8.474332706898894,60006.66,58912.256128,2268816.0,106676265.69285686,23581981443664.0,130.2095405808845,2138.2417582417584,1.3556591758241758,76.0,4185.47021484375,4163820000.0,16.25,3.149893412968331,1.7668760755146347,3.461677700317425,2.9245492768656165,2.962316184759813
2021-04-19,4.042011911326668,56150.01,124882.131824,3444089.0,145361065.33971703,23581981443664.0,352.8905308022068,2215.6048387096776,1.2941819596774196,79.0,4185.47021484375,4163820000.0,16.25,2.874417870883285,3.149893412968331,1.7668760755146347,2.727038799304623,2.917102370134858
2021-04-20,4.865205156162357,55633.14,78229.042267,2390527.0,113709865.62864962,23581981443664.0,59.27781621687403,2148.5876288659792,1.3054006494845365,74.0,4163.259765625,3810290000.0,17.290000915527344,8.474332706898894,2.874417870883285,3.149893412968331,3.6574861609140386,3.1006752598961507
2021-04-21,3.8701677130932004,56425.0,72744.482151,2148820.0,150050131.96357888,23581981443664.0,177.75969245883033,2187.3203125,1.3298666718750003,73.0,4134.93994140625,4342650000.0,18.68000030517578,4.042011911326668,8.474332706898894,2.874417870883285,3.889154835529424,3.15595177987209
2021-04-22,5.015103289718422,53787.63,66984.756909,2134946.0,118398932.25251149,23581981443664.0,78.34088446846215,2237.831683168317,1.3068625049504947,73.0,4173.419921875,3887250000.0,17.5,4.865205156162357,4.042011911326668,8.474332706898894,4.090630690581657,3.2009368437215353
2021-04-23,6.206176430889639,51690.96,104656.631337,2744621.0,167634131.8030608,23581981443664.0,401.2046520860927,1920.3496503496503,1.2761913496503492,65.0,4134.97998046875,4245140000.0,18.709999084472656,3.8701677130932004,4.865205156162357,4.042011911326668,4.148986406692481,3.2017572116683755
2021-04-24,4.149897102331466,51125.14,132230.780719,2888237.0,158255998.5553371,23581981443664.0,725.6550603521889,2190.6,1.3158200518518512,55.0,4180.169921875,3569880000.0,17.329999923706055,5.015103289718422,3.8701677130932004,4.865205156162357,4.6130188658644515,3.239517861883372
2021-04-25,4.591752172057917,50047.84,55361.512573,1164985.0,169978665.11499172,23581981443664.0,1807.1406629838184,2004.7586206896551,1.3262256896551727,37.0,4180.169921875,3569880000.0,17.329999923706055,6.206176430889639,5.015103289718422,3.8701677130932004,5.049630725567495,3.2909904550632314
2021-04-26,5.325769631032803,49066.77,58255.645004,1475479.0,165289598.49112985,23581981443664.0,1621.2869655072902,1709.5106382978724,1.3424513687943267,31.0,4180.169921875,3569880000.0,17.329999923706055,4.149897102331466,6.206176430889639,5.015103289718422,5.2318420443458065,3.2746498804015136
2021-04-27,2.604067206039409,54001.39,86310.802124,2174544.0,133638398.78006244,23581981443664.0,550.2850086885215,2111.2894736842104,1.3147731754385967,27.0,4187.6201171875,3748320000.0,17.639999389648438,4.591752172057917,4.149897102331466,6.206176430889639,4.677187682225667,3.295505481527718
2021-04-28,3.2880328469594398,55011.97,54064.034675,1568666.0,166461865.14709532,23581981443664.0,162.67469298233348,2099.359154929577,1.3166573380281692,50.0,4186.72021484375,3710700000.0,17.559999465942383,5.325769631032803,4.591752172057917,4.149897102331466,4.8605816421836865,3.3697149171390266
2021-04-29,3.208885843077411,54846.22,55130.459015,1830042.0,166461865.14709532,23581981443664.0,697.6068762695612,1951.5915492957747,1.3116247676056327,59.0,4183.18017578125,3787360000.0,17.280000686645508,2.604067206039409,5.325769631032803,4.591752172057917,4.537561935023265,3.369583055317285
2021-04-30,3.8889200003016073,53555.0,52486.019455,1763676.0,143016532.0277861,23581981443664.0,63.64800989884315,2126.7622950819677,1.3643297377049182,52.0,4211.47021484375,4298680000.0,17.610000610351562,3.2880328469594398,2.604067206039409,5.325769631032803,4.45439981128987,3.3703233354324524
2021-05-01,1.8725156784079722,57694.27,68578.910045,2267648.0,169978665.11499172,23581981443664.0,129.1084764903051,1995.786206896552,1.3887697586206893,51.0,4181.169921875,4300880000.0,18.610000610351562,3.208885843077411,3.2880328469594398,2.604067206039409,4.196368747484011,3.398450785392671
2021-05-02,2.8257288581873947,57800.37,42600.351836,1743013.0,158954589.9843886,23004465874892.84,570.8400098348349,1892.021582733813,1.3459564388489211,68.0,4181.169921875,4300880000.0,18.610000610351562,3.8889200003016073,3.208885843077411,3.2880328469594398,3.865332114542865,3.3981136628358417
2021-05-03,3.341950533624565,56578.21,36812.878863,1371638.0,189527186.50027972,20608845737768.0,1993.646499206413,1271.427027027027,1.407752259459459,66.0,4181.169921875,4300880000.0,18.610000610351562,1.8725156784079722,3.8889200003016073,3.208885843077411,3.539991911125223,3.410354526108968
2021-05-04,4.873728659376143,57169.39,57649.931286,2102128.0,181331416.27324063,20608845737768.0,540.1698382886366,1621.5084745762713,1.4626008474576273,61.0,4192.66015625,4070220000.0,18.309999465942383,2.8257288581873947,1.8725156784079722,3.8889200003016073,3.2877028662865766,3.442774958762311
2021-05-05,4.0911114002644675,53200.01,85324.625903,2492629.0,185429301.3867602,20608845737768.0,3198.691888171703,1662.011049723757,1.336464895027624,68.0,4164.66015625,4452460000.0,19.479999542236328,3.341950533624565,2.8257288581873947,1.8725156784079722,3.0043001380853993,3.4749745070634144
2021-05-06,3.1996526884541487,57436.11,77263.923439,2378119.0,160841990.70564282,20608845737768.0,3379.793620253274,1973.0828025477704,1.3476442802547772,48.0,4167.58984375,4230920000.0,19.149999618530273,4.873728659376143,3.341950533624565,2.8257288581873947,3.3285374885620764,3.5701846414331824
2021-05-07,3.025811122678673,56393.68,70181.671908,2459881.0,174160117.3245814,20608845737768.0,2121.125220618622,1831.6470588235293,1.3617653764705882,65.0,4201.6201171875,4511000000.0,18.389999389648438,4.0911114002644675,4.873728659376143,3.341950533624565,3.4432629961770798,3.6255836609627803
2021-05-08,3.589768951987243,57314.75,74542.747829,2361692.0,176209059.88134116,20608845737768.0,2567.2519045852296,1790.6279069767445,1.2962967151162783,64.0,4232.60009765625,4016080000.0,16.690000534057617,3.1996526884541487,4.0911114002644675,4.873728659376143,3.441943974088043,3.671246065868006
2021-05-09,3.7636051857330237,58862.05,69709.906028,2311378.0,175184588.60296133,20608845737768.0,32.37134715956255,1606.3801169590645,1.310903526315789,67.0,4232.60009765625,4016080000.0,16.690000534057617,3.025811122678673,3.1996526884541487,4.0911114002644675,3.318642705856195,3.6797467560009802
2021-05-10,4.671119638447392,58240.84,69806.11991,2170139.0,190551657.77865964,20608845737768.0,2136.4514464091026,1332.6129032258063,1.3608950322580635,73.0,4232.60009765625,4016080000.0,16.690000534057617,3.589768951987243,3.025811122678673,3.1996526884541487,3.5639646020818048,3.717782026756386
2021-05-11,3.6418947027799726,55816.14,89586.34925,2575419.0,184404830.1083803,20608845737768.0,791.1708962517197,1684.9833333333331,1.374446744444444,72.0,4188.43017578125,4560700000.0,19.65999984741211,3.7636051857330237,3.589768951987243,3.025811122678673,3.6979469345883236,3.7820152632515156
2021-05-12,7.9588624860750885,56670.02,64329.54055,1911480.0,176209059.88134116,20608845737768.0,749.981306880855,1814.622093023256,1.349528220930233,61.0,4152.10009765625,4870710000.0,21.84000015258789,4.671119638447392,3.7636051857330237,3.589768951987243,3.8878282352772993,3.7958195440727542
2021-05-13,5.581506946223078,49631.32,99842.789836,2676826.0,176209059.88134116,20608845737768.0,450.02351537518297,1746.813953488372,1.3712228837209302,68.0,4063.0400390625,4733070000.0,27.59000015258789,3.6418947027799726,4.671119638447392,3.7636051857330237,3.71185195576356,3.85184266164432
2021-05-14,4.290575245884662,49670.97,147332.002121,3570506.0,185896531.25400168,23227330060562.566,34.684499176496026,1717.2173913043478,1.3115552298136637,31.0,4112.5,4779540000.0,23.1299991607666,7.9588624860750885,3.6418947027799726,4.671119638447392,4.264387825165078,4.03646037154619
2021-05-15,5.385529169464016,49841.45,80082.204306,2095860.0,166839065.28467855,25046487590083.0,101.94434335229488,1985.4850746268655,1.3155430373134331,26.0,4173.85009765625,4008880000.0,18.809999465942383,5.581506946223078,7.9588624860750885,3.6418947027799726,4.604652719132067,4.107348130727069
2021-05-16,7.1300043558241235,46762.99,89437.449359,2286791.0,153143321.1195184,25046487590083.0,73.15964156468955,1886.9837398373984,1.3477717886178866,27.0,4173.85009765625,4008880000.0,18.809999465942383,4.290575245884662,5.581506946223078,7.9588624860750885,4.785333308161495,4.134978048912644
2021-05-17,8.547367574014746,46431.5,114269.812775,2661295.0,164348929.98192218,25046487590083.0,135.7020571798854,1662.3863636363635,1.3717010757575758,20.0,4173.85009765625,4008880000.0,18.809999465942383,5.385529169464016,4.290575245884662,5.581506946223078,5.041870482086748,4.255599818710957
2021-05-18,5.228449830596033,43538.04,166657.172736,3216821.0,150653185.81676203,25046487590083.0,35.45744865793906,2073.6363636363635,1.3341216280991737,27.0,4163.2900390625,4125050000.0,19.719999313354492,7.1300043558241235,5.385529169464016,4.290575245884662,5.5227846492426185,4.388270183472816
2021-05-19,16.4311432602429,42849.78,116979.860784,2561165.0,124506765.13781984,25046487590083.0,60.70059029365128,2210.18,1.3321869600000005,21.0,4127.830078125,4398150000.0,21.34000015258789,8.547367574014746,7.1300043558241235,5.385529169464016,6.07653435432367,4.577368506910531
2021-05-20,9.338636869688557,36690.09,354347.243161,6331062.0,155633456.42227483,25046487590083.0,59.79634218193576,2107.352,1.32228564,23.0,4115.68017578125,4247450000.0,22.18000030517578,5.228449830596033,8.547367574014746,7.1300043558241235,6.3031850868688215,4.469172411033769
2021-05-21,11.901801603516251,40526.64,203017.596923,4269898.0,139447576.95435822,25046487590083.0,123.18177276502128,2036.0625,1.3041271875000002,11.0,4159.1201171875,3978880000.0,20.670000076293945,16.4311432602429,5.228449830596033,8.547367574014746,7.513510911749937,4.882143455997644
2021-05-22,5.466992968131102,37252.01,202100.888258,3993336.0,136957441.6516018,25046487590083.0,229.97757799595016,2057.7363636363634,1.2896153545454547,19.0,4155.85986328125,3995250000.0,20.149999618530273,9.338636869688557,16.4311432602429,5.228449830596033,8.050243757959292,5.031257846448517
2021-05-23,9.238913916721362,37449.73,126542.243689,2716691.0,144427847.55987102,25046487590083.0,538.842490276244,1929.3103448275865,1.2895503362068967,12.0,4155.85986328125,3995250000.0,20.149999618530273,11.901801603516251,9.338636869688557,16.4311432602429,9.137561809049519,5.298978976129286
2021-05-24,7.494503997853395,34655.25,217136.046593,4082004.0,148163050.51400563,25046487590083.0,507.8716269998111,1632.9411764705883,1.379971949579833,14.0,4155.85986328125,3995250000.0,20.149999618530273,5.466992968131102,11.901801603516251,9.338636869688557,9.149199494573386,5.314041965409708
2021-05-25,6.030697823806901,38796.29,161630.893971,3510578.0,156878524.07365298,25046487590083.0,221.88691913553097,1863.1349206349207,1.345942547619048,10.0,4197.0498046875,3684800000.0,18.399999618530273,9.238913916721362,5.466992968131102,11.901801603516251,9.45047228898728,5.415133214937432
2021-05-26,5.908006107940468,38324.72,111996.228404,2508310.0,153143321.1195184,25046487590083.0,322.33850908430867,1899.5447154471544,1.359462617886179,22.0,4188.1298828125,4182250000.0,18.84000015258789,7.494503997853395,9.238913916721362,5.466992968131102,9.300063206678514,5.526620111454831
2021-05-27,5.430297503163487,39241.91,104780.773396,2432319.0,151898253.46814018,25046487590083.0,50.92244872109368,1891.4180327868853,1.3001551639344262,22.0,4195.990234375,4420890000.0,17.360000610351562,6.030697823806901,7.494503997853395,9.238913916721362,9.414670062851496,5.57458496651313
2021-05-28,6.863046938478427,38529.98,86547.158794,2102182.0,145672915.21124923,25046487590083.0,70.85606105189916,1829.3589743589744,1.262394282051282,27.0,4200.8798828125,6406310000.0,16.739999771118164,5.908006107940468,6.030697823806901,7.494503997853395,7.9113647553797195,5.593992849076718
2021-05-29,6.1024241640576875,35663.49,135377.62972,2659178.0,148163050.51400563,25046487590083.0,132.70328328411605,1834.546218487395,1.343872411764706,21.0,4204.10986328125,4649250000.0,16.760000228881836,5.430297503163487,5.908006107940468,6.030697823806901,7.353030560161853,5.68820052564752
